1:1	Dies|this ist|is der|the Anfang|beginning des|of-the Evangeliums|gospel von|from Jesus|Jesus Christus|Christ dem|the Sohn|son Gottes|god
1:2	wie|as geschrieben|written steht|write in|by den|the Propheten|prophet | Siehe|behold ich|I sende|send meinen|my Engel|angel vor|before dir|thy her|face der|which da|then bereite|prepare deinen|thy Weg|way vor|before dir|thy "|
1:3	"Es|"IT ist|is eine|a Stimme|voice eines|one Predigers|preacher in|by der|the Wüste|wilderness Bereitet|prepare den|the Weg|way des|of-the HERRN|Lord macht|do seine|his Steige|path richtig|straight "|
1:4	Johannes|John der|the war|be in|by der|the Wüste|wilderness taufte|baptized und|also predigte|preach von|from der|the Taufe|baptism der|the Buße|repentance zur|into Vergebung|forgiveness der|the Sünden|sins
1:5	Und|also es|it ging|went zu|unto ihm|him hinaus|proceed das|the ganze|all jüdische|Jew Land|country und|also die|the von|from Jerusalem|ofJerusalem und|also ließen|sent sich|himself alle|all von|of ihm|him taufen|baptize im|by Jordan|Jordan und|and bekannten|confess ihre|their Sünden|sins
1:6	Johannes|John aber|but war|was bekleidet|array mit|camel Kamelhaaren|hair und|also mit|with einem|a ledernen|leathern Gürtel|girdle um|of seine|his Lenden|loins und|also aß|eat Heuschrecken|locusts und|also wilden|wild Honig|honey
1:7	und|also er|he predigte|preach und|and sprach|speak Es|it kommt|come einer|one nach|after mir|my der|the ist|is stärker|mighty denn|for ich|my dem|which ich|I nicht|no genugsam|many bin|am daß|that ich|I mich|me vor|before ihm|him bücke|stoop und|and die|the Riemen|latchet seiner|his Schuhe|shoe auflöse|loose
1:8	Ich|I taufe|baptize euch|you mit|by Wasser|water aber|and er|he wird|will euch|you mit|by dem|the Heiligen|Holy Geist|Spirit taufen|baptize
1:9	Und|also es|it begab|happened sich|be zu|by der|that Zeit|day daß|that Jesus|Jesus aus|from Galiläa|Galilee von|from Nazareth|Nazareth kam|come und|also ließ|had sich|himself taufen|baptize von|of Johannes|John im|into Jordan|Jordan
1:10	Und|also alsbald|immediately stieg|went-down er|he aus|from dem|the Wasser|water und|and sah|know daß|that sich|himself der|the Himmel|heaven auftat|rend und|also den|the Geist|Spirit gleich|about wie|as eine|a Taube|dove herabkommen|descend auf|on ihn|him
