1:1	Dies|this ist|is die|the Geschichte|vision Jesaja|ISAIAH s|Isaiah des|of-the Sohnes|SON'S des|of-the Amoz|AMOZ welches|in-the er|he sah|see von|from Juda|Judah und|and Jerusalem|Jerusalem zur|to-the Zeit|time Usias|Uzziah Jothams|Jotham des|of-the Ahas|AHAZ und|and Hiskia|Hezekiah der|the Könige|royal Juda|Judah s|'S
1:2	Höret|hear ihr|you Himmel|heaven und|and Erde|earth nimm|take zu|to Ohren|ears denn|for der|the HERR|GOD redet|speak Ich|I habe|have Kinder|CHILDREN auferzogen|magnify und|and erhöht|exalt und|and sie|they sind|are von|from mir|me abgefallen|transgress
1:3	Ein|a Ochse|ox kennt|know seinen|his Herrn|Buy und|and ein|a Esel|ass die|the Krippe|MANGER seines|his Herrn|man aber|but Israel|Israelites kennt|know s|IT nicht|know und|and mein|my Volk|nation vernimmt|PERCEIVES s|IT nicht|not
1:4	O|O weh|woe des|of-the sündigen|sin Volks|nation des|of-the Volks|nation von|from großer|great Missetat|iniquity des|of-the boshaften|evil Samens|seed der|the verderbten|destroy Kinder|CHILDREN die|the den|the HERRN|GOD verlassen|forsake den|the Heiligen|holy in|in Israel|Israelites lästern|despise zurückweichen|TURNED-AWAY
1:5	Was|what soll|shall man|one weiter|further euch|you schlagen|smite so|then ihr|you des|of-the Abweichens|revolt nur|only desto|THE-MORE mehr|more macht|MAKES Das|the ganze|whole Haupt|head ist|is krank|SICK das|the ganze|whole Herz|heart ist|is matt|FAINT
1:6	Von|from der|the Fußsohle|hand bis|until aufs|to-the Haupt|head ist|is nichts|nothing Gesundes|soundness an|to ihm|him sondern|but Wunden|wound und|and Striemen|stripe und|and Eiterbeulen|new die|the nicht|not geheftet|closed noch|still verbunden|saddle noch|still mit|with Öl|oil gelindert|tender sind|oil
1:7	Euer|your Land|land ist|is wüst|desolate eure|your Städte|town sind|are mit|with Feuer|fire verbrannt|BURNED Fremde|STRANGERS verzehren|consume eure|your Äcker|FIELDS vor|before euren|your Augen|EYES und|and es|it ist|is wüst|desolate wie|as das|the so|then durch|through Fremde|strangers verheert|OVERTHROWN ist|IS
1:8	Was|what noch|still übrig|LEFT ist|IS von|from der|the Tochter|daughter Zion|Zion ist|is wie|as ein|a Häuslein|COTTAGE im|in-the Weinberge|vineyard wie|as die|the Nachthütte|lodge in|in den|the Kürbisgärten|CUCUMBER-GARDENS wie|as eine|a verheerte|BESIEGED Stadt|city
1:9	Wenn|when uns|us der|the HERR|GOD Zebaoth|host nicht|UNLESS ein|a weniges|SMALL ließe|LEFT übrigbleiben|REMNANT so|then wären|WERE wir|WE wie|as Sodom|Sodom und|and gleich|LIKE wie|AS Gomorra|Gomorrah
1:10	Höret|hear des|of-the HERRN|GOD Wort|word ihr|you Fürsten|ruler von|from Sodom|Sodom Nimm|take zu|to Ohren|ears unsers|our Gottes|of-God Gesetz|law du|you Volk|nation von|from Gomorra|Gomorrah
1:11	Was|what soll|shall mir|me die|the Menge|multitude eurer|your Opfer|sacrifice spricht|it-is-said der|the HERR|GOD Ich|I bin|am satt|satisfy der|the Brandopfer|ascent von|from Widdern|RAMS und|and des|of-the Fetten|fat von|from den|the Gemästeten|fatling und|and habe|have keine|no Lust|delight zum|as-a Blut|blood der|the Farren|bullock der|the Lämmer|lamb und|and Böcke|goats
1:12	Wenn|when ihr|you hereinkommt|face zu|to erscheinen|see vor|before mir|me wer|who fordert|seek solches|this von|from euren|your Händen|by daß|that ihr|you auf|on meinen|my Vorhof|court tretet|tread
1:13	Bringt|bring nicht|not mehr|more Speisopfer|incense so|then vergeblich|vain das|the Räuchwerk|INCENSE ist|is mir|me ein|a Greuel|abomination Neumonde|month und|and Sabbate|sabbath da|then ihr|you zusammenkommt|call Frevel|INIQUITY und|and Festfeier|assembly mag|CAN ich|I nicht|could
1:14	Meine|my Seele|soul ist|is feind|hate euren|your Neumonden|month und|and Jahrfesten|congregation ich|I bin|am ihrer|their überdrüssig|cumbrance ich|I bin|am s|IT müde|weary zu|to leiden|bear
1:15	Und|and wenn|when ihr|you schon|already eure|your Hände|HANDS ausbreitet|SPREAD verberge|HIDE ich|I doch|YET meine|my Augen|EYES vor|before euch|you und|and ob|whether ihr|you schon|already viel|MANY betet|PRAYERS höre|hear ich|HEAR euch|you doch|YET nicht|NOT denn|for eure|your Hände|HANDS sind|are voll|FULL Blut|blood
1:16	Waschet|wash reiniget|MAKE-CLEAN euch|clean tut|depart euer|your böses|evil Wesen|doings von|tell meinen|my Augen|eye laßt|let ab|cease vom|from-the Bösen|evil
1:17	lernet|teach Gutes|good tun|well trachtet|seek nach|after Recht|judgment helfet|HELP dem|the Unterdrückten|oppressed schaffet|plead dem|the Waisen|fatherless Recht|plead führet|bring der|the Witwe|widow Sache|plead
