1:1	Wohl|well dem|the der|the nicht|not wandelt|go im|in-the Rat|counsel der|the Gottlosen|wicked noch|not tritt|stood auf|on den|the Weg|way Sünder|sinner noch|not sitzt|dwell da|then die|the Spötter|scorner sitzen|habitation
1:2	sondern|and hat|has Lust|pleasure zum|as-a Gesetz|law des|of-the HERRN|GOD und|and redet|meditate von|from seinem|his Gesetz|law Tag|day und|and Nacht|night
1:3	Der|the ist|be thou wie|as ein|a Baum|tree gepflanzt|plant an|above den|the Wasserbächen|river der|the seine|his Frucht|fruit bringt|put zu|to seiner|his Zeit|time und|and seine|his Blätter|leaf verwelken|fade nicht|not und|and was|what er|he macht|make das|the gerät|PROSPERS wohl|WELL
1:4	Aber|prepare so|then sind|are die|the Gottlosen|wicked nicht|not sondern|and wie|as Spreu|chaff die|the der|the Wind|wind verstreut|drive
1:5	Darum|above bleiben|remain die|the Gottlosen|wicked nicht|not im|in-the Gericht|judgment noch|still die|the Sünder|sinner in|in der|the Gemeinde|congregation der|the Gerechten|righteous
1:6	Denn|and der|the HERR|GOD kennt|know den|the Weg|way der|the Gerechten|righteous aber|but der|the Gottlosen|wicked Weg|way vergeht|PERISHES
2:1	Warum|what toben|rage die|the Heiden|nation und|and die|the Völker|people reden|meditate so|then vergeblich|vain
2:2	Die|the Könige|royal der|the Erde|earth lehnen|RISE sich|THEMSELVES auf|UP und|and die|the Herren|prince ratschlagen|foundation miteinander|together wider|above den|the HERRN|GOD und|above seinen|his Gesalbten|anointed
2:3	"Lasset|LET uns|US zerreißen|BREAK ihre|THEIR Bande|BANDS und|AND von|FROM uns|US werfen|CAST ihre|THEIR Seile|CORDS "|—
2:4	Aber|but der|the im|in-the Himmel|heaven wohnt|dwell lacht|play ihrer|their und|and der|the Herr|LORD spottet|MOCKS ihrer|THEM
2:5	Er|he wird|will einst|THEN mit|WITH ihnen|them reden|speak in|in seinem|his Zorn|anger und|and mit|with seinem|his Grimm|fierce wird|will er|he sie|they schrecken|dread
2:6	"Aber|BUT ich|I habe|HAVE meinen|MY König|KING eingesetzt|SET auf|UPON meinem|MY heiligen|HOLY Berg|MOUNTAIN Zion|ZION "|—
2:7	Ich|I will|will von|from der|the Weisheit|statute predigen|scribe daß|that der|the HERR|GOD zu|to mir|me gesagt|said hat|has "|— Du|YOU bist|ARE mein|MY Sohn|SON heute|time habe|have ich|I dich|you gezeuget|beget
2:8	heische|ask von|FROM mir|me so|then will|will ich|I dir|you Heiden|nation zum|as-a Erbe|inheritance geben|put und|and der|the Welt|earth Enden|ends zum|as-a Eigentum|POSSESSION
2:9	Du|you sollst|shall sie|they mit|with einem|a eisernen|iron Zepter|tribe zerschlagen|evil wie|as Töpfe|form sollst|shall du|you sie|they zerschmeißen|SHATTER "|—
2:10	So|then lasset|leave euch|you nun|henceforth weisen|understand ihr|you Könige|royal und|and lasset|leave euch|you züchtigen|chastise ihr|you Richter|plead auf|on Erden|earth
2:11	Dient|serve dem|the HERRN|GOD mit|with Furcht|fear und|and freut|REJOICE euch|YOURSELVES mit|with Zittern|trembling
2:12	Küßt|kiss den|the Sohn|son daß|that er|he nicht|turn zürne|be-angry und|and ihr|you umkommt|PERISH auf|ON dem|THE Wege|WAY denn|and sein|his Zorn|anger wird|will bald|little entbrennen|burn Aber|but wohl|well allen|all (manner die|the auf|on ihn|him trauen|have hope
3:1	Ein|a Psalm|psalm Davids|David da|then er|he floh|flee vor|FROM seinem|face Sohn|SON Absalom|ABSALOM Ach|OH HERR|GOD wie|what sind|are meiner|my Feinde|enemy so|then viel|increased und|and setzen|Kohathite sich|Kohathite so|then viele|many wider|above mich|arise
3:2	Viele|many sagen|say von|from meiner|my Seele|soul Sie|they hat|has keine|no Hilfe|salvation bei|with Gott|God Sela|Selah
3:3	Aber|but du|you HERR|GOD bist|are der|the Schild|shield für|for mich|about und|and der|the mich|me zu|to Ehren|glory setzt|SETS und|AND mein|MY Haupt|HEAD aufrichtet|exalt
3:4	Ich|I rufe|call an|to mit|with meiner|my Stimme|voice den|the HERRN|GOD so|then erhört|answer er|he mich|me von|FROM seinem|his heiligen|holy Berge|mountain Sela|Selah
3:5	Ich|I liege|lie und|and schlafe|sleep und|and erwache|awake denn|and der|the HERR|GOD hält|lay mich|me
3:6	Ich|I fürchte|fear mich|fear nicht|not vor|before viel|many Tausenden|million die|the sich|himself umher|circuits gegen|above mich|me legen|set
3:7	Auf|arise HERR|GOD hilf|save mir|me mein|my Gott|God denn|and du|you schlägst|smite alle|all (manner meine|my Feinde|enemies auf|on den|the Backen|cheek und|and zerschmetterst|break der|the Gottlosen|wicked Zähne|teeth
3:8	Bei|with dem|the HERRN|GOD findet|is man|one Hilfe|salvation Dein|your Segen|blessing komme|come über|above dein|your Volk|nation Sela|Selah
4:1	Ein|a Psalm|psalm Davids|David vorzusingen|Musician auf|on Saitenspiel|Neginoth Erhöre|answer mich|me wenn|when ich|I rufe|call Gott|God meiner|my Gerechtigkeit|righteousness der|the du|you mich|me tröstest|enlarge in|in Angst|enemy sei|be mir|me gnädig|mercy und|and erhöre|hear mein|my Gebet|prayer
4:2	Liebe|my Herren|MEN wie|as lange|ever soll|shall meine|my Ehre|glory geschändet|shame werden|be Wie|as habt|have ihr|you das|the Eitle|vain so|then lieb|loved und|and die|the Lüge|lie so|then gern|seek Sela|Selah
4:3	Erkennet|know doch|please daß|and der|the HERR|GOD seine|his Heiligen|saints wunderbar|WONDERFULLY führt|LEADS der|the HERR|GOD hört|hear wenn|when ich|I ihn|him anrufe|call
4:4	Zürnet|BE-ANGRY ihr|YOU so|then sündiget|sin nicht|not Redet|speaks mit|with eurem|your Herzen|heart auf|above dem|the Lager|bed und|and harret|silence Sela|Selah
4:5	Opfert|sacrifice Gerechtigkeit|righteousness und|and hoffet|HOPE auf|ON den|THE HERRN|GOD
4:6	Viele|many sagen|SAY "|— Wer|WHO wird|WILL uns|US Gutes|GOOD sehen|SEE lassen|LET "|— Aber|BUT HERR|GOD erhebe|bear über|above uns|us das|the Licht|light deines|your Antlitzes|face
4:7	Du|you erfreuest|joy mein|my Herz|heart ob|THOUGH jene|them gleich|time viel|increased Wein|wine und|and Korn|corn haben|increased
