1:1	Dies|this ist|is die|the Last|burden über|over Ninive|Nineveh und|and das|the Buch|book der|the Weissagung|vision Nahums|Nahum von|from Elkos|[Elkos]
1:2	Der|the HERR|GOD ist|is ein|a eifriger|jealous Gott|God und|and ein|a Rächer|avenge ja|yes ein|a Rächer|avenge ist|is der|the HERR|GOD und|and zornig|man der|the HERR|GOD ist|is ein|a Rächer|avenge wider|against seine|his Widersacher|enemy und|and der|he es|it seinen|his Feinden|enemies nicht|not vergessen|forget wird|keep
1:3	Der|the HERR|GOD ist|is geduldig|[geduldig] und|and von|from großer|great Kraft|strength vor|before welchem|whomever niemand|not unschuldig|unpunished ist|is er|he ist|is der|the HERR|GOD des|of-the Weg|way in|in Wetter|whirlwind und|and Sturm|tempest ist|is und|and Gewölke|cloud der|the Staub|dust unter|under seinen|his Füßen|feet
1:4	der|the das|the Meer|sea schilt|rebuke und|and trocken|waste macht|power und|and alle|all (manner Wasser|river vertrocknet|withered Basan|Bashan und|and Karmel|Carmel verschmachten|[verschmachten] und|and was|flower auf|on dem|the Berge|mountain Libanon|Lebanon blüht|flower verschmachtet|[verschmachtet]
1:5	Die|the Berge|mountain zittern|shake vor|stringed instrument ihm|him und|and die|the Hügel|hill zergehen|melt das|the Erdreich|[Erdreich] bebt|bear vor|stringed instrument ihm|face der|the Weltkreis|world und|and alle|all (manner die|the darauf|on-it wohnen|dwell
1:6	Wer|what kann|can vor|face seinem|his Zorn|indignation stehen|stood und|and wer|what kann|can seinen|fierce Grimm|fury bleiben|arise Sein|his Zorn|fury brennt|melt wie|as Feuer|fire und|and die|the Felsen|rock zerspringen|destroy vor|stringed instrument ihm|him
1:7	Der|the HERR|GOD ist|is gütig|good und|and eine|a Feste|strength zur|to-the Zeit|time der|the Not|trouble und|and kennt|know die|the die|the auf|on ihn|him trauen|have hope
1:8	Er|he läßt|let die|the Flut|flood überher|[überher] laufen|pass und|and macht|make derselben|same Stätte|place ein|a Ende|altogether und|and seine|his Feinde|enemies verfolgt|pursue er|he mit|with Finsternis|darkness
1:9	Was|what gedenkt|[gedenkt] ihr|count wider|against den|the HERRN|GOD Er|he wird|he doch|please ein|a Ende|altogether machen|make es|it wird|will das|the Unglück|trouble nicht|not zweimal|once kommen|arise
1:10	Denn|and wenn|when sie|they gleich|like sind|wrapped wie|ever die|the Dornen|pot die|the noch|still ineinanderwachsen|drunkard und|and im|in-the besten|best Saft|[Saft] sind|wine so|then sollen|shall sie|full doch|please verbrannt|burned werden|be wie|as dürres|dry Stroh|stubble
1:11	Denn|for von|stringed instrument dir|you ist|is gekommen|bring der|the Schalksrat|Belial der|the Böses|evil wider|above den|the HERRN|GOD gedachte|count
1:12	So|also spricht|it-is-said der|the HERR|GOD Sie|they kommen|come so|prepare gerüstet|perfect und|and mächtig|many wie|prepare sie|they wollen|will so|then sollen|shall sie|they doch|please umgehauen|[umgehauen] werden|shear und|and dahinfahren|pass Ich|I habe|have dich|you gedemütigt|afflict aber|but ich|I will|will dich|you nicht|not wiederum|testify demütigen|afflict
1:13	Alsdann|henceforth will|will ich|I sein|his Joch|bar das|the du|you trägst|stringed instrument zerbrechen|break und|and deine|your Bande|bands zerreißen|break
1:14	Aber|but wider|above dich|you hat|has der|the HERR|GOD geboten|command daß|stringed instrument deines|your Namens|name kein|not Same|sow mehr|testify soll|shall bleiben|sow Vom|stringed instrument Hause|household deines|your Gottes|of-God will|will ich|I dich|you ausrotten|make die|the Götzen|graven und|and Bilder|image will|will ich|I dir|you zum|as-a Grab|grave machen|put denn|and du|you bist|are zunichte|[zunichte] geworden|curse
1:15	[2|[[2] 1]|[1]] Siehe|behold auf|above den|the Bergen|mountain kommen|come Füße|feet eines|one guten|good Boten|tidings der|the da|then Frieden|peace verkündigt|hear Halte|keep deine|your Feiertage|feast Juda|Judah und|and bezahle|pay deine|your Gelübde|vow denn|and es|it wird|more der|the Arge|Belial nicht|not mehr|testify über|over dich|you kommen|pass er|he ist|is ganz|all ausgerottet|make
2:1	Es|it wird|will der|the Zerstreuer|scatter wider|above dich|face heraufziehen|offer und|and die|the Feste|fenced belagern|keep Siehe|behold wohl|watchman auf|on die|the Straße|way rüste|strong dich|you aufs|to-the beste|loins und|and stärke|vigor dich|you aufs|to-the gewaltigste|strength
2:2	Denn|and der|the HERR|GOD wird|will die|the Pracht|pride Jakobs|Jacob wiederbringen|return wie|as die|the Pracht|pride Israels|Israelites denn|and die|the Ableser|empty haben|have sie|they abgelesen|empty und|and ihre|their Reben|branch verderbt|destroy
2:3	Die|the Schilde|shield seiner|his Starken|mighty sind|are rot|[rot] sein|his Heervolk|army glänzt|[glänzt] wie|as Purpur|scarlet seine|his Wagen|chariot leuchten|torches wie|as Feuer|fire wenn|time er|he sich|himself rüstet|prepare ihre|their Spieße|fir beben|[beben]
2:4	Die|the Wagen|chariot rollen|praise auf|on den|the Gassen|without und|and rasseln|longing auf|on den|the Straßen|street sie|they glänzen|appearance wie|as Fackeln|lamp und|and fahren|go einher|run wie|as die|the Blitze|lightning
2:5	Er|he aber|but wird|will an|to seine|his Gewaltigen|[Gewaltigen] gedenken|remember doch|please werden|be sie|they fallen|fall wo|where sie|they hinaus|out wollen|way und|and werden|be eilen|haste zur|to-the Mauer|wall und|and zu|to dem|the Schirm|cover da|then sie|they sicher|[sicher] seien|prepare
