1:1	Dies|this ist|is das|the Gesicht|vision Obadjas|Obadiah So|also spricht|it-is-said der|the Herr|LORD HERR|GOD von|from Edom|Edom Wir|we haben|rumour vom|stringed instrument HERRN|GOD gehört|hear daß|that eine|a Botschaft|ambassador unter|under die|the Heiden|nation gesandt|send sei|be Wohlauf|arise und|and laßt|let uns|arise wider|above sie|they streiten|war
1:2	Siehe|behold ich|I habe|have dich|you gering|small gemacht|put unter|under den|the Heiden|nation und|and sehr|very verachtet|[verachtet]
1:3	Der|the Hochmut|pride deines|your Herzens|heart hat|has dich|you betrogen|deceive weil|because du|you in|in der|the Felsen|rock Klüften|cleft wohnst|dwell in|in deinen|your hohen|high Schlössern|dwell und|and sprichst|[sprichst] in|in deinem|your Herzen|heart Wer|what will|will mich|me zu|to Boden|decks stoßen|descend
1:4	Wenn|when du|you gleich|like in|in die|the Höhe|height führest|exalt wie|as ein|a Adler|eagle und|and machtest|put dein|your Nest|nest zwischen|between den|the Sternen|star dennoch|[dennoch] will|will ich|I dich|you von|stringed instrument dort|in it herunterstürzen|descend spricht|saith der|the HERR|GOD
1:5	Wenn|when Diebe|thief oder|or Räuber|spoil zu|to Nacht|night über|over dich|you kommen|come werden|be wie|as sollst|shall du|you so|then zunichte|[zunichte] werden|cease Ja|yes sie|they sollen|not genug|enough stehlen|steal und|and wenn|when die|the Weinleser|fenced über|over dich|you kommen|come so|then sollen|shall sie|they dir|you kein|not Nachlesen|grapegleanings übriglassen|leave
1:6	Wie|as sollen|shall sie|they dann|then Esau|Esau ausforschen|search und|and seine|hidden thing Schätze|[Schätze] suchen|enquire
1:7	Alle|all (manner deine|your eigenen|own Bundesgenossen|[Bundesgenossen] werden|be dich|ever zum|as-a Lande|border hinausstoßen|send die|the Leute|men auf|on die|the du|you deinen|your Trost|[Trost] setztest|[setztest] werden|be dich|you betrügen|deceive und|and überwältigen|could die|the dein|your Brot|bread essen|eat werden|be dich|put verraten|wound ehe|before du|you es|it merken|understanding wirst|will
1:8	Was|what gilt|[gilt] s|not spricht|saith der|the HERR|GOD ich|I will|will zur|to-the selben|he Zeit|time die|the Weisen|wise zu|stringed instrument Edom|Edom zunichte|[zunichte] machen|make und|and die|the Klugheit|understanding auf|stringed instrument dem|the Gebirge|mountain Esau|Esau
1:9	Und|and deine|your Starken|mighty zu|to Theman|Teman sollen|shall zagen|dismayed auf|on daß|answer alle|all auf|stringed instrument dem|the Gebirge|mountain Esau|Esau ausgerottet|cut-off werden|make durch|through Morden|[Morden]
1:10	Um|stringed instrument des|of-the Frevels|violence willen|sake an|to deinem|your Bruder|brother Jakob|Jacob begangen|cover sollst|shall du|you zu|to Schanden|[Schanden] werden|be und|and ewiglich|ever ausgerottet|cut-off sein|make
1:11	Zu|to der|the Zeit|time da|then du|you wider|stringed instrument ihn|him standest|stood da|time die|the Fremden|stranger sein|his Heer|army gefangen|taken-captive wegführten|take und|and Ausländer|stranger zu|to seinen|his Toren|gate einzogen|[einzogen] und|and über|above Jerusalem|Jerusalem das|the Los|lot warfen|cast da|then warst|were du|you gleich|also wie|as deren|stringed instrument einer|one
1:12	Du|you sollst|shall nicht|not mehr|more so|then deine|your Lust|delighted sehen|see an|to deinem|your Bruder|brother zur|to-the Zeit|time seines|time Elends|strange und|and sollst|shall dich|you nicht|not freuen|rejoice über|over die|the Kinder|old Juda|Judah zur|to-the Zeit|time ihres|her Jammers|[Jammers] und|and sollst|shall mit|with deinem|your Maul|mouth nicht|not so|then stolz|[stolz] reden|magnify zur|to-the Zeit|time Ihrer|their Angst|trouble
